,LINK_ID,store_name,store_addr,lat_x,lot_x,도로_x,layer,path,지역,구로구,동,도로_y,유동인구_평균,lat_y,lot_y,일자,요일,도로명,링크아이디,시점명,종점명,방향,거리,차선수,기능유형구분,도심/외곽구분,권역구분,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
3068,1140000300,염창역,서울특별시 강서구 공항대로 627 (염창동)1522-3232,37.547359,126.874436,공항대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,염창동,공항대로,32346,37.547359,126.874436,20210731,토,공항대로,1140000300,양화교,염창역,하행,665,4,주간선도로,외곽,양천구,32.73,31.73,33.8,32.63,33.46,30.99,33.31,34.23,34.52,34.44,30.37,29.91,28.29,27.28,28.32,28.3,28.98,27.24,25.04,27.19,28.17,30.53,29.84,32.7
3071,1150014300,발산역,서울특별시 강서구 강서로 388 (등촌동) 그랜드마트1522-3232,37.56033,126.839279,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,강서로,39037,37.56033,126.839279,20210703,토,강서로,1150014300,발산역,등촌1-10단지,하행,535,3,보조간선도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.27,12.18,19.45,20.48,22.6,20.5,17.5,16.98,17.36,19.2,19.9,20.26,19.72,22.47,25.51,24.32,20.08
3078,1150014300,발산역,서울특별시 강서구 강서로 388 (등촌동) 그랜드마트1522-3232,37.56033,126.839279,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,강서로,39037,37.56033,126.839279,20210710,토,강서로,1150014300,발산역,등촌1-10단지,하행,535,3,보조간선도로,외곽,강서구,25.13,27.33,27.28,21.3,22.84,22.37,26.06,22.77,23.72,23.03,22.81,23.49,22.06,20.95,20.21,22.28,22.67,24.17,23.61,24.26,21.73,24.02,27.34,23.95
3085,1150014300,발산역,서울특별시 강서구 강서로 388 (등촌동) 그랜드마트1522-3232,37.56033,126.839279,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,강서로,39037,37.56033,126.839279,20210717,토,강서로,1150014300,발산역,등촌1-10단지,하행,535,3,보조간선도로,외곽,강서구,23.53,24.0,27.42,24.7,20.45,15.77,21.99,25.39,26.59,23.53,24.91,17.86,22.59,20.14,19.59,22.8,23.81,20.49,22.59,21.21,21.17,26.49,23.92,24.17
3092,1150014300,발산역,서울특별시 강서구 강서로 388 (등촌동) 그랜드마트1522-3232,37.56033,126.839279,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,강서로,39037,37.56033,126.839279,20210724,토,강서로,1150014300,발산역,등촌1-10단지,하행,535,3,보조간선도로,외곽,강서구,18.99,23.75,21.35,23.82,25.78,14.56,29.03,25.58,24.87,23.32,21.54,20.69,20.33,19.87,19.0,21.01,22.5,21.04,23.5,25.18,25.53,28.78,25.37,22.0
3099,1150014300,발산역,서울특별시 강서구 강서로 388 (등촌동) 그랜드마트1522-3232,37.56033,126.839279,강서로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,등촌3동,강서로,39037,37.56033,126.839279,20210731,토,강서로,1150014300,발산역,등촌1-10단지,하행,535,3,보조간선도로,외곽,강서구,24.27,23.37,23.86,26.42,20.75,21.41,25.11,20.2,19.34,22.99,23.39,21.86,22.01,23.27,23.88,23.16,23.4,19.65,24.08,24.98,24.32,23.71,27.87,22.65
3102,1150008000,까치산역,서울특별시 강서구 강서로13길 3 (화곡동)1522-3232,37.532303,126.846077,강서로13길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,강서로13길,47359,37.532303,126.846077,20210703,토,강서로,1150008000,화곡터널남단,화곡사거리,상행,355,3,보조간선도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.37,20.52,18.91,10.14,6.73,6.23,6.21,5.91,5.82,5.61,6.19,6.3,9.86,11.38,12.62,13.26,17.29
3109,1150008000,까치산역,서울특별시 강서구 강서로13길 3 (화곡동)1522-3232,37.532303,126.846077,강서로13길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,강서로13길,47359,37.532303,126.846077,20210710,토,강서로,1150008000,화곡터널남단,화곡사거리,상행,355,3,보조간선도로,외곽,강서구,19.57,19.45,20.47,23.95,20.05,18.23,24.41,27.37,24.42,17.91,16.15,10.74,7.67,6.56,5.63,5.17,6.33,6.25,8.53,11.72,12.53,12.89,12.38,16.06
3116,1150008000,까치산역,서울특별시 강서구 강서로13길 3 (화곡동)1522-3232,37.532303,126.846077,강서로13길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,강서로13길,47359,37.532303,126.846077,20210717,토,강서로,1150008000,화곡터널남단,화곡사거리,상행,355,3,보조간선도로,외곽,강서구,18.77,20.28,20.91,19.47,18.65,18.91,22.72,25.75,22.1,17.91,12.73,7.91,7.4,6.06,6.64,8.23,6.41,6.83,9.85,10.93,12.24,12.42,15.95,19.78
3123,1150008000,까치산역,서울특별시 강서구 강서로13길 3 (화곡동)1522-3232,37.532303,126.846077,강서로13길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,강서로13길,47359,37.532303,126.846077,20210724,토,강서로,1150008000,화곡터널남단,화곡사거리,상행,355,3,보조간선도로,외곽,강서구,19.45,20.58,26.72,23.07,20.42,18.61,26.45,27.78,19.92,12.03,8.29,10.17,6.47,6.42,6.16,6.33,5.8,5.82,9.08,11.66,12.7,13.53,14.41,19.07
3130,1150008000,까치산역,서울특별시 강서구 강서로13길 3 (화곡동)1522-3232,37.532303,126.846077,강서로13길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡1동,강서로13길,47359,37.532303,126.846077,20210731,토,강서로,1150008000,화곡터널남단,화곡사거리,상행,355,3,보조간선도로,외곽,강서구,19.99,22.06,26.14,24.46,21.12,21.26,22.81,25.88,25.81,21.7,12.33,9.72,8.23,7.35,7.04,6.39,5.64,7.82,10.67,12.61,13.24,13.27,11.78,10.34
3133,1150086600,마곡나루공원,서울특별시 강서구 마곡중앙5로 47 (마곡동)1522-3232,37.567007,126.822246,마곡중앙5로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,방화1동,마곡중앙5로,32247,37.567007,126.822246,20210703,토,마곡중앙5로,1150086600,신방화역,마곡나루역,상행,998,2,기타도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.28,33.57,21.92,25.56,25.8,21.94,22.23,19.48,22.98,24.76,19.98,21.93,22.58,22.95,18.77,20.88,24.31
3140,1150086600,마곡나루공원,서울특별시 강서구 마곡중앙5로 47 (마곡동)1522-3232,37.567007,126.822246,마곡중앙5로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,방화1동,마곡중앙5로,32247,37.567007,126.822246,20210710,토,마곡중앙5로,1150086600,신방화역,마곡나루역,상행,998,2,기타도로,외곽,강서구,25.35,26.32,28.46,20.3,29.11,29.47,29.36,29.91,24.91,29.72,27.13,23.76,20.72,20.47,21.33,18.44,17.97,22.15,22.16,24.48,25.52,24.52,27.48,21.6
3147,1150086600,마곡나루공원,서울특별시 강서구 마곡중앙5로 47 (마곡동)1522-3232,37.567007,126.822246,마곡중앙5로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,방화1동,마곡중앙5로,32247,37.567007,126.822246,20210717,토,마곡중앙5로,1150086600,신방화역,마곡나루역,상행,998,2,기타도로,외곽,강서구,32.61,34.23,28.46,28.46,27.7,23.59,24.5,25.92,32.49,26.21,20.15,23.08,24.93,29.97,27.45,28.6,21.89,24.7,22.02,16.24,20.02,23.2,20.62,27.8
3154,1150086600,마곡나루공원,서울특별시 강서구 마곡중앙5로 47 (마곡동)1522-3232,37.567007,126.822246,마곡중앙5로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,방화1동,마곡중앙5로,32247,37.567007,126.822246,20210724,토,마곡중앙5로,1150086600,신방화역,마곡나루역,상행,998,2,기타도로,외곽,강서구,27.67,31.32,28.46,27.22,25.68,24.97,28.65,27.39,29.62,24.11,23.53,18.97,20.67,23.79,26.16,23.81,23.28,18.81,21.73,18.04,21.02,26.04,23.08,32.46
3161,1150086600,마곡나루공원,서울특별시 강서구 마곡중앙5로 47 (마곡동)1522-3232,37.567007,126.822246,마곡중앙5로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,방화1동,마곡중앙5로,32247,37.567007,126.822246,20210731,토,마곡중앙5로,1150086600,신방화역,마곡나루역,상행,998,2,기타도로,외곽,강서구,34.4,30.62,32.56,28.37,39.62,23.84,29.8,25.92,26.47,24.88,19.76,19.94,20.13,23.85,23.55,24.37,25.8,28.62,23.26,25.2,31.1,30.5,24.09,23.65
3164,1150012300,강서구청사거리,"서울특별시 강서구 화곡로 350 (화곡동), 104/105/106/107호1522-3232",37.5549266,126.8523133,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡6동,화곡로,20504,37.5549266,126.8523133,20210703,토,화곡로,1150012300,우장공원입구교차로,강서구청입구,상행,340,3,보조간선도로,외곽,강서구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.98,14.85,12.46,9.79,10.05,9.4,8.77,9.22,10.73,9.99,10.88,12.25,16.74,18.46,19.51,20.0,24.94
3171,1150012300,강서구청사거리,"서울특별시 강서구 화곡로 350 (화곡동), 104/105/106/107호1522-3232",37.5549266,126.8523133,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡6동,화곡로,20504,37.5549266,126.8523133,20210710,토,화곡로,1150012300,우장공원입구교차로,강서구청입구,상행,340,3,보조간선도로,외곽,강서구,23.84,25.22,26.12,29.36,27.85,23.96,20.53,24.39,17.03,12.88,11.42,12.06,12.19,11.69,12.71,15.05,17.78,15.61,17.14,22.49,20.88,18.46,18.96,22.54
3178,1150012300,강서구청사거리,"서울특별시 강서구 화곡로 350 (화곡동), 104/105/106/107호1522-3232",37.5549266,126.8523133,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡6동,화곡로,20504,37.5549266,126.8523133,20210717,토,화곡로,1150012300,우장공원입구교차로,강서구청입구,상행,340,3,보조간선도로,외곽,강서구,29.08,28.19,30.19,26.76,29.66,21.54,20.94,21.12,19.36,15.51,12.95,12.83,13.18,14.19,15.2,16.8,17.77,15.94,16.59,18.15,23.62,22.1,19.61,26.77
3185,1150012300,강서구청사거리,"서울특별시 강서구 화곡로 350 (화곡동), 104/105/106/107호1522-3232",37.5549266,126.8523133,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡6동,화곡로,20504,37.5549266,126.8523133,20210724,토,화곡로,1150012300,우장공원입구교차로,강서구청입구,상행,340,3,보조간선도로,외곽,강서구,27.39,27.55,24.92,27.95,25.09,21.22,22.81,21.1,19.6,12.89,10.81,10.15,10.41,11.49,14.26,13.59,13.72,15.69,17.59,19.35,19.2,20.91,20.45,22.25
3192,1150012300,강서구청사거리,"서울특별시 강서구 화곡로 350 (화곡동), 104/105/106/107호1522-3232",37.5549266,126.8523133,화곡로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,강서구,화곡6동,화곡로,20504,37.5549266,126.8523133,20210731,토,화곡로,1150012300,우장공원입구교차로,강서구청입구,상행,340,3,보조간선도로,외곽,강서구,26.38,27.78,22.5,25.01,28.77,23.88,21.52,24.89,20.96,15.55,12.58,11.08,11.79,13.32,15.97,15.3,15.57,16.77,19.42,20.75,24.08,23.0,20.82,22.27
3195,1200001900,낙성대역,서울특별시 관악구 남부순환로 1908 (봉천동)1522-3232,37.477946,126.961193,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,보라매동,남부순환로,18871,37.477946,126.961193,20210703,토,남부순환로,1200001900,낙성대입구,낙성대역,상행,240,4,주간선도로,외곽,관악구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.31,33.58,26.14,24.16,23.91,25.02,26.98,28.02,25.31,25.58,26.97,28.28,28.88,30.54,31.8,33.39,31.66
3202,1200001900,낙성대역,서울특별시 관악구 남부순환로 1908 (봉천동)1522-3232,37.477946,126.961193,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,보라매동,남부순환로,18871,37.477946,126.961193,20210710,토,남부순환로,1200001900,낙성대입구,낙성대역,상행,240,4,주간선도로,외곽,관악구,35.28,41.02,38.44,41.19,41.72,35.8,32.59,31.16,28.23,23.3,25.31,25.21,26.28,27.32,28.35,28.75,30.0,27.42,28.62,30.09,32.29,32.71,32.33,36.44
3209,1200001900,낙성대역,서울특별시 관악구 남부순환로 1908 (봉천동)1522-3232,37.477946,126.961193,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,보라매동,남부순환로,18871,37.477946,126.961193,20210717,토,남부순환로,1200001900,낙성대입구,낙성대역,상행,240,4,주간선도로,외곽,관악구,38.04,37.41,40.26,39.87,41.58,38.24,37.59,33.08,29.96,26.28,26.17,25.71,25.46,26.93,27.31,28.75,28.27,30.19,30.32,30.0,32.43,33.54,34.0,34.2
3216,1200001900,낙성대역,서울특별시 관악구 남부순환로 1908 (봉천동)1522-3232,37.477946,126.961193,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,보라매동,남부순환로,18871,37.477946,126.961193,20210724,토,남부순환로,1200001900,낙성대입구,낙성대역,상행,240,4,주간선도로,외곽,관악구,34.25,39.29,37.06,40.21,42.31,36.37,35.2,31.15,28.54,25.11,27.0,26.13,25.45,27.45,30.85,30.7,29.18,30.1,30.5,31.6,32.75,32.33,34.81,35.39
3223,1200001900,낙성대역,서울특별시 관악구 남부순환로 1908 (봉천동)1522-3232,37.477946,126.961193,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,보라매동,남부순환로,18871,37.477946,126.961193,20210731,토,남부순환로,1200001900,낙성대입구,낙성대역,상행,240,4,주간선도로,외곽,관악구,36.01,39.52,39.43,42.56,42.18,41.8,34.94,32.49,29.55,26.15,25.52,27.42,26.6,28.31,29.12,27.42,29.97,29.83,31.08,31.8,34.05,34.81,37.16,36.39
3226,1200003900,신림DT,서울특별시 관악구 남부순환로 1419 (신림동)1522-3232,37.480935,126.908407,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,신림동,남부순환로,26927,37.480935,126.908407,20210703,토,남부순환로,1200003900,난곡사거리,구로전화국,하행,960,4,주간선도로,외곽,관악구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.82,25.07,22.34,21.74,20.9,21.66,20.84,20.28,23.26,24.81,24.48,22.97,21.83,22.33,22.9,23.8,25.97
3233,1200003900,신림DT,서울특별시 관악구 남부순환로 1419 (신림동)1522-3232,37.480935,126.908407,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,신림동,남부순환로,26927,37.480935,126.908407,20210710,토,남부순환로,1200003900,난곡사거리,구로전화국,하행,960,4,주간선도로,외곽,관악구,26.81,27.32,28.0,28.09,28.17,26.45,26.69,25.04,24.74,22.96,21.91,20.51,20.69,23.1,22.76,25.14,24.86,26.62,24.39,23.2,23.0,24.71,24.82,25.69
3240,1200003900,신림DT,서울특별시 관악구 남부순환로 1419 (신림동)1522-3232,37.480935,126.908407,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,신림동,남부순환로,26927,37.480935,126.908407,20210717,토,남부순환로,1200003900,난곡사거리,구로전화국,하행,960,4,주간선도로,외곽,관악구,28.99,29.68,27.72,28.76,28.52,27.55,28.7,27.66,25.78,24.36,21.86,21.49,23.41,21.58,21.91,23.43,23.46,24.78,23.81,22.08,22.63,23.7,25.17,25.62
3247,1200003900,신림DT,서울특별시 관악구 남부순환로 1419 (신림동)1522-3232,37.480935,126.908407,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,신림동,남부순환로,26927,37.480935,126.908407,20210724,토,남부순환로,1200003900,난곡사거리,구로전화국,하행,960,4,주간선도로,외곽,관악구,27.05,28.83,27.62,27.95,28.29,27.63,27.92,27.79,25.1,22.94,22.36,21.68,21.36,21.13,21.57,23.75,24.61,27.47,23.94,22.98,22.4,24.44,25.07,25.83
3254,1200003900,신림DT,서울특별시 관악구 남부순환로 1419 (신림동)1522-3232,37.480935,126.908407,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,신림동,남부순환로,26927,37.480935,126.908407,20210731,토,남부순환로,1200003900,난곡사거리,구로전화국,하행,960,4,주간선도로,외곽,관악구,28.84,27.06,27.1,28.51,28.67,27.83,27.1,26.56,25.09,23.17,21.77,21.0,22.4,22.38,21.52,23.9,26.02,25.1,24.59,22.92,23.36,24.78,26.08,26.81
3257,1200004700,서울대역,서울특별시 관악구 남부순환로 1817 (봉천동)1522-3232,37.481599,126.9522,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,보라매동,남부순환로,18871,37.481599,126.9522,20210703,토,남부순환로,1200004700,KT관악지점,서울대입구역,상행,577,4,주간선도로,외곽,관악구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.73,21.93,14.74,11.13,9.11,8.03,7.3,6.32,7.07,8.42,9.96,11.74,15.57,20.4,18.8,18.56,18.85
3264,1200004700,서울대역,서울특별시 관악구 남부순환로 1817 (봉천동)1522-3232,37.481599,126.9522,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,관악구,보라매동,남부순환로,18871,37.481599,126.9522,20210710,토,남부순환로,1200004700,KT관악지점,서울대입구역,상행,577,4,주간선도로,외곽,관악구,21.97,22.82,23.09,23.08,23.02,22.37,21.99,22.25,20.4,14.44,11.35,10.17,10.26,8.74,7.95,9.97,11.2,12.67,16.97,19.01,19.89,20.46,18.66,20.41
